date,division,home_team,away_team,predicted,actual,prob_A,prob_D,prob_H,correct,home_elo,away_elo
2024-10-05,I1,Udinese,Lecce,H,H,0.2009,0.2904,0.5088,True,1676.5,1611.0
2024-10-05,D1,Bochum,Wolfsburg,H,A,0.3365,0.2763,0.3872,False,1579.4,1656.5
2024-10-05,D1,Leverkusen,Holstein Kiel,H,D,0.074,0.1316,0.7944,False,1940.9,1553.8
2024-10-05,D1,Union Berlin,Dortmund,A,H,0.5111,0.2615,0.2274,False,1658.9,1872.0
2024-10-05,D1,Werder Bremen,Freiburg,H,A,0.2608,0.2955,0.4437,False,1686.4,1689.8
2024-10-05,E0,Arsenal,Southampton,H,H,0.0627,0.119,0.8184,True,1964.9,1572.3
2024-10-05,E0,Brentford,Wolves,H,H,0.2249,0.2959,0.4792,True,1714.5,1654.3
2024-10-05,E0,Leicester,Bournemouth,H,H,0.3006,0.2901,0.4093,True,1640.8,1701.2
2024-10-05,E0,Man City,Fulham,H,H,0.0931,0.1857,0.7212,True,2050.6,1737.4
2024-10-05,E0,West Ham,Ipswich,H,H,0.1711,0.2277,0.6011,True,1723.8,1582.6
2024-10-05,SP1,Getafe,Osasuna,H,D,0.2942,0.2728,0.433,False,1628.4,1669.8
2024-10-05,F1,St Etienne,Auxerre,H,H,0.3356,0.3005,0.364,True,1503.8,1561.4
2024-10-05,I1,Atalanta,Genoa,H,H,0.1377,0.1954,0.6669,True,1853.2,1667.8
2024-10-05,SP1,Las Palmas,Celta,H,A,0.3512,0.2848,0.364,False,1571.3,1656.2
2024-10-05,SP1,Valladolid,Vallecano,H,A,0.315,0.3152,0.3698,False,1576.4,1634.3
2024-10-05,E0,Everton,Newcastle,A,D,0.408,0.2766,0.3153,False,1681.4,1810.6
2024-10-05,D1,St Pauli,Mainz,H,A,0.2955,0.2932,0.4113,False,1605.2,1682.1
2024-10-05,F1,Lille,Toulouse,H,H,0.164,0.2206,0.6154,True,1760.1,1631.4
2024-10-05,I1,Inter,Torino,H,H,0.1181,0.2017,0.6803,True,1955.1,1747.4
2024-10-05,F1,Rennes,Monaco,A,A,0.3728,0.3017,0.3255,True,1695.4,1798.4
2024-10-05,SP1,Real Madrid,Villarreal,H,H,0.1123,0.186,0.7017,True,1997.3,1759.9
2024-10-06,I1,Juventus,Cagliari,H,D,0.0984,0.1792,0.7223,False,1843.4,1589.8
2024-10-06,SP1,Girona,Ath Bilbao,H,H,0.2839,0.2657,0.4505,True,1765.2,1769.7
2024-10-06,I1,Bologna,Parma,H,D,0.1634,0.2289,0.6078,False,1765.6,1568.8
2024-10-06,I1,Lazio,Empoli,H,H,0.1732,0.2433,0.5835,True,1787.7,1667.8
2024-10-06,F1,Lyon,Nantes,H,H,0.2077,0.2598,0.5324,True,1710.2,1565.8
2024-10-06,E0,Aston Villa,Man United,H,D,0.2235,0.2576,0.5189,False,1794.3,1757.0
2024-10-06,E0,Chelsea,Nottm Forest,H,D,0.1124,0.2002,0.6875,False,1842.4,1668.5
2024-10-06,D1,Heidenheim,RB Leipzig,A,A,0.4779,0.2971,0.225,True,1672.9,1850.5
2024-10-06,SP1,Alaves,Barcelona,A,A,0.6387,0.2083,0.153,True,1647.8,1896.7
2024-10-06,F1,Brest,Le Havre,H,H,0.1725,0.2603,0.5672,True,1680.5,1547.8
2024-10-06,F1,Reims,Montpellier,H,H,0.2165,0.2839,0.4996,True,1663.8,1621.0
2024-10-06,F1,Strasbourg,Lens,H,D,0.3072,0.2925,0.4003,False,1634.8,1719.4
2024-10-06,D1,Ein Frankfurt,Bayern Munich,A,D,0.4945,0.2526,0.2528,False,1724.3,1925.8
2024-10-06,E0,Brighton,Tottenham,A,H,0.3788,0.2839,0.3374,False,1732.5,1814.5
2024-10-06,I1,Monza,Roma,A,D,0.4056,0.2938,0.3005,False,1650.4,1798.6
2024-10-06,SP1,Sevilla,Betis,H,H,0.2591,0.3218,0.4191,True,1669.5,1710.3
2024-10-06,D1,Stuttgart,Hoffenheim,H,D,0.1545,0.2041,0.6415,False,1814.6,1660.9
2024-10-06,I1,Fiorentina,Milan,A,H,0.3869,0.271,0.3421,False,1747.8,1827.9
2024-10-06,F1,Nice,Paris SG,A,D,0.5192,0.2531,0.2277,False,1702.6,1906.6
2024-10-06,SP1,Sociedad,Ath Madrid,A,D,0.4291,0.268,0.3029,False,1738.6,1853.0
2024-10-18,D1,Dortmund,St Pauli,H,H,0.1047,0.1724,0.7229,True,1864.2,1592.0
2024-10-18,F1,Monaco,Lille,H,D,0.1989,0.2887,0.5124,False,1809.4,1785.0
2024-10-18,SP1,Alaves,Valladolid,H,A,0.1911,0.28,0.5289,False,1622.6,1549.2
2024-10-19,E0,Tottenham,West Ham,H,H,0.1885,0.2437,0.5679,True,1817.9,1738.9
2024-10-19,SP1,Ath Bilbao,Espanol,H,H,0.164,0.2232,0.6128,True,1748.3,1589.5
2024-10-19,I1,Como,Parma,H,D,0.2526,0.2701,0.4773,False,1566.5,1576.6
2024-10-19,I1,Genoa,Bologna,A,D,0.3789,0.2968,0.3243,False,1663.7,1757.5
2024-10-19,D1,Freiburg,Augsburg,H,H,0.1953,0.2744,0.5303,True,1698.2,1621.8
2024-10-19,D1,Hoffenheim,Bochum,H,H,0.1933,0.2702,0.5365,True,1670.0,1568.7
2024-10-19,D1,Leverkusen,Ein Frankfurt,H,H,0.1534,0.2022,0.6444,True,1935.1,1734.6
2024-10-19,D1,Mainz,RB Leipzig,A,A,0.4417,0.288,0.2704,True,1694.0,1844.1
2024-10-19,D1,MGladbach,Heidenheim,H,H,0.2785,0.3091,0.4125,True,1648.0,1669.0
2024-10-19,E0,Fulham,Aston Villa,H,A,0.3479,0.2704,0.3817,False,1745.2,1809.6
2024-10-19,E0,Ipswich,Everton,A,A,0.3579,0.3048,0.3374,True,1585.9,1692.6
2024-10-19,E0,Man United,Brentford,H,H,0.2318,0.2714,0.4969,True,1772.5,1730.9
2024-10-19,E0,Newcastle,Brighton,H,A,0.2063,0.2613,0.5324,False,1817.8,1750.2
2024-10-19,E0,Southampton,Leicester,H,A,0.3528,0.2731,0.3741,False,1580.4,1658.0
2024-10-19,SP1,Osasuna,Betis,H,A,0.2583,0.3032,0.4386,False,1651.8,1672.9
2024-10-19,F1,Brest,Rennes,H,D,0.2803,0.288,0.4316,False,1714.2,1698.2
2024-10-19,I1,Milan,Udinese,H,H,0.145,0.2093,0.6456,True,1817.4,1683.7
2024-10-19,SP1,Girona,Sociedad,H,A,0.2547,0.2706,0.4747,False,1742.2,1708.1
2024-10-19,E0,Bournemouth,Arsenal,A,H,0.6423,0.1976,0.1601,False,1702.4,1981.6
2024-10-19,D1,Bayern Munich,Stuttgart,H,H,0.1586,0.2327,0.6087,True,1912.3,1804.4
2024-10-19,F1,St Etienne,Lens,A,A,0.476,0.2809,0.2431,True,1525.0,1727.5
2024-10-19,I1,Juventus,Lazio,H,H,0.2094,0.2651,0.5255,True,1848.7,1800.8
2024-10-19,F1,Paris SG,Strasbourg,H,H,0.0894,0.1521,0.7585,True,1905.3,1645.2
2024-10-19,SP1,Celta,Real Madrid,A,A,0.6151,0.2166,0.1683,True,1645.1,1969.7
2024-10-20,I1,Empoli,Napoli,A,A,0.4082,0.2883,0.3035,True,1665.4,1796.1
2024-10-20,SP1,Mallorca,Vallecano,H,H,0.2073,0.2991,0.4936,True,1645.8,1624.2
2024-10-20,F1,Le Havre,Lyon,A,A,0.4572,0.2784,0.2644,True,1552.0,1736.8
2024-10-20,I1,Lecce,Fiorentina,A,A,0.4412,0.2814,0.2774,True,1607.3,1758.7
2024-10-20,I1,Venezia,Atalanta,A,A,0.562,0.2375,0.2005,True,1564.3,1867.0
2024-10-20,E0,Wolves,Man City,A,A,0.6838,0.1804,0.1358,True,1656.3,2062.2
2024-10-20,D1,Holstein Kiel,Union Berlin,A,A,0.362,0.3313,0.3067,True,1561.6,1670.6
2024-10-20,SP1,Ath Madrid,Leganes,H,H,0.0942,0.1945,0.7113,True,1817.4,1549.7
2024-10-20,F1,Auxerre,Reims,A,H,0.3773,0.3215,0.3012,False,1558.8,1681.3
2024-10-20,F1,Nantes,Nice,A,D,0.4128,0.314,0.2732,False,1570.3,1709.0
2024-10-20,F1,Toulouse,Angers,H,D,0.18,0.253,0.5669,False,1636.9,1485.1
2024-10-20,E0,Liverpool,Chelsea,H,H,0.1904,0.2805,0.529,True,1943.2,1848.5
2024-10-20,D1,Wolfsburg,Werder Bremen,H,A,0.2566,0.282,0.4614,False,1665.9,1676.6
2024-10-20,I1,Cagliari,Torino,A,H,0.4257,0.2875,0.2868,False,1598.7,1746.5
2024-10-20,SP1,Villarreal,Getafe,H,D,0.1582,0.2359,0.6059,False,1738.2,1609.0
2024-10-20,I1,Roma,Inter,A,A,0.4892,0.2554,0.2554,True,1784.6,1961.2
2024-10-20,F1,Montpellier,Marseille,A,A,0.4144,0.2913,0.2943,True,1622.2,1759.0
2024-10-20,SP1,Barcelona,Sevilla,H,H,0.0677,0.1451,0.7872,True,1886.4,1658.0
2024-10-21,I1,Verona,Monza,H,A,0.2753,0.2814,0.4433,False,1647.3,1654.6
2024-10-21,SP1,Valencia,Las Palmas,H,A,0.2167,0.2722,0.5111,False,1628.2,1545.0
2024-10-21,E0,Nottm Forest,Crystal Palace,H,H,0.3039,0.2887,0.4074,True,1683.7,1736.3
2024-10-25,I1,Udinese,Cagliari,H,H,0.1954,0.2729,0.5318,True,1683.7,1598.7
2024-10-25,D1,Mainz,MGladbach,H,D,0.2269,0.2531,0.5199,False,1694.0,1648.0
2024-10-25,F1,Rennes,Le Havre,H,H,0.1693,0.2262,0.6045,True,1698.2,1552.0
2024-10-25,I1,Torino,Como,H,H,0.1625,0.2214,0.6162,True,1746.5,1566.5
2024-10-25,E0,Leicester,Nottm Forest,H,A,0.28,0.2884,0.4316,False,1658.0,1683.7
2024-10-25,SP1,Espanol,Sevilla,H,A,0.2786,0.2842,0.4373,False,1589.5,1658.0
2024-10-26,SP1,Valladolid,Villarreal,A,A,0.4925,0.2748,0.2327,True,1549.2,1738.2
2024-10-26,I1,Napoli,Lecce,H,H,0.104,0.1812,0.7148,True,1796.1,1607.3
2024-10-26,D1,Augsburg,Dortmund,A,H,0.55,0.2446,0.2054,False,1621.8,1864.2
2024-10-26,D1,RB Leipzig,Freiburg,H,H,0.1308,0.2195,0.6497,True,1844.1,1698.2
2024-10-26,D1,St Pauli,Wolfsburg,H,D,0.2964,0.304,0.3996,False,1592.0,1665.9
2024-10-26,D1,Stuttgart,Holstein Kiel,H,H,0.1549,0.1672,0.6779,True,1804.4,1561.6
2024-10-26,E0,Aston Villa,Bournemouth,H,D,0.1432,0.2365,0.6203,False,1809.6,1702.4
2024-10-26,E0,Brentford,Ipswich,H,H,0.1523,0.2396,0.608,True,1730.9,1585.9
2024-10-26,E0,Brighton,Wolves,H,D,0.1856,0.2393,0.5752,False,1750.2,1656.3
2024-10-26,E0,Man City,Southampton,H,H,0.0373,0.0765,0.8862,True,2062.2,1580.4
2024-10-26,SP1,Vallecano,Alaves,H,H,0.2276,0.277,0.4954,True,1624.2,1622.6
2024-10-26,F1,Angers,St Etienne,H,H,0.3047,0.2731,0.4222,True,1485.1,1525.0
2024-10-26,D1,Werder Bremen,Leverkusen,A,D,0.5918,0.2266,0.1815,False,1676.6,1935.1
2024-10-26,E0,Everton,Fulham,H,D,0.2826,0.3016,0.4157,False,1692.6,1745.2
2024-10-26,SP1,Las Palmas,Girona,A,H,0.4503,0.2797,0.27,False,1545.0,1742.2
2024-10-26,F1,Reims,Brest,H,A,0.263,0.273,0.4641,False,1681.3,1714.2
2024-10-26,I1,Atalanta,Verona,H,H,0.1076,0.1788,0.7136,True,1867.0,1647.3
2024-10-26,F1,Lens,Lille,H,A,0.2797,0.3067,0.4136,False,1727.5,1785.0
2024-10-26,SP1,Real Madrid,Barcelona,H,A,0.2931,0.2428,0.4641,False,1969.7,1886.4
2024-10-27,I1,Parma,Empoli,H,D,0.3045,0.3148,0.3807,False,1576.6,1665.4
2024-10-27,SP1,Leganes,Celta,A,H,0.3734,0.2938,0.3328,False,1549.7,1645.1
2024-10-27,E0,Chelsea,Newcastle,H,H,0.2149,0.2513,0.5339,True,1848.5,1817.8
2024-10-27,E0,Crystal Palace,Tottenham,A,H,0.4011,0.2616,0.3374,False,1736.3,1817.9
2024-10-27,E0,West Ham,Man United,H,H,0.2928,0.2937,0.4134,True,1738.9,1772.5
2024-10-27,F1,Lyon,Auxerre,H,D,0.1393,0.237,0.6237,False,1736.8,1558.8
2024-10-27,I1,Lazio,Genoa,H,H,0.1806,0.2274,0.5919,True,1800.8,1663.7
2024-10-27,I1,Monza,Venezia,H,D,0.1752,0.2935,0.5314,False,1654.6,1564.3
2024-10-27,D1,Bochum,Bayern Munich,A,A,0.674,0.1856,0.1405,True,1568.7,1912.3
2024-10-27,SP1,Getafe,Valencia,H,D,0.2526,0.2871,0.4603,False,1609.0,1628.2
2024-10-27,F1,Montpellier,Toulouse,H,A,0.3241,0.2978,0.3781,False,1622.2,1636.9
2024-10-27,F1,Nice,Monaco,A,H,0.3886,0.2885,0.323,False,1709.0,1809.4
2024-10-27,F1,Strasbourg,Nantes,H,H,0.2366,0.2792,0.4842,True,1645.2,1570.3
2024-10-27,D1,Union Berlin,Ein Frankfurt,H,D,0.2949,0.3224,0.3827,False,1670.6,1734.6
2024-10-27,E0,Arsenal,Liverpool,H,D,0.2774,0.2922,0.4304,False,1981.6,1943.2
2024-10-27,I1,Inter,Juventus,H,D,0.185,0.2637,0.5513,False,1961.2,1848.7
2024-10-27,SP1,Betis,Ath Madrid,A,H,0.4577,0.2887,0.2536,False,1672.9,1817.4
2024-10-27,D1,Heidenheim,Hoffenheim,H,D,0.2745,0.2815,0.444,False,1669.0,1670.0
2024-10-27,F1,Marseille,Paris SG,A,A,0.4395,0.2704,0.2901,True,1759.0,1905.3
2024-10-27,I1,Fiorentina,Roma,H,H,0.254,0.2744,0.4716,True,1758.7,1784.6
2024-10-27,SP1,Sociedad,Osasuna,H,A,0.2139,0.28,0.5061,False,1708.1,1651.8
2024-10-28,SP1,Mallorca,Ath Bilbao,A,D,0.3468,0.3243,0.3289,False,1645.8,1748.3
2024-10-29,I1,Cagliari,Bologna,A,A,0.417,0.2932,0.2898,True,1598.7,1757.5
2024-10-29,I1,Lecce,Verona,H,H,0.291,0.3002,0.4088,True,1607.3,1647.3
2024-10-29,I1,Milan,Napoli,H,A,0.2473,0.2814,0.4713,False,1817.4,1796.1
2024-10-30,I1,Empoli,Inter,A,A,0.5701,0.2374,0.1925,True,1665.4,1961.2
2024-10-30,I1,Venezia,Udinese,A,H,0.3723,0.2959,0.3318,False,1564.3,1683.7
2024-10-30,I1,Atalanta,Monza,H,H,0.0891,0.1608,0.7501,True,1867.0,1654.6
2024-10-30,I1,Juventus,Parma,H,D,0.1012,0.1699,0.729,False,1848.7,1576.6
2024-10-31,I1,Genoa,Fiorentina,A,A,0.4032,0.2841,0.3127,True,1663.7,1758.7
2024-10-31,I1,Como,Lazio,A,A,0.5013,0.2683,0.2305,True,1566.5,1800.8
2024-10-31,I1,Roma,Torino,H,H,0.2381,0.2874,0.4744,True,1784.6,1746.5
2024-11-01,F1,Monaco,Angers,H,A,0.0865,0.1633,0.7502,False,1797.9,1497.8
2024-11-01,D1,Leverkusen,Stuttgart,H,D,0.1565,0.212,0.6315,False,1923.3,1804.4
2024-11-01,F1,Lille,Lyon,H,D,0.1661,0.2536,0.5803,False,1810.2,1722.5
2024-11-01,SP1,Alaves,Mallorca,H,H,0.2653,0.3123,0.4224,True,1608.2,1656.8
2024-11-02,E0,Newcastle,Arsenal,A,H,0.4551,0.2596,0.2853,False,1808.8,1969.0
2024-11-02,SP1,Osasuna,Valladolid,H,H,0.1789,0.2681,0.553,True,1663.2,1559.5
2024-11-02,I1,Bologna,Lecce,H,H,0.1573,0.2103,0.6324,True,1756.1,1597.6
2024-11-02,D1,Bayern Munich,Union Berlin,H,H,0.0825,0.1878,0.7297,True,1908.2,1674.5
2024-11-02,D1,Ein Frankfurt,Bochum,H,H,0.1396,0.2243,0.6361,True,1726.9,1553.0
2024-11-02,D1,Hoffenheim,St Pauli,H,A,0.2065,0.301,0.4926,False,1666.8,1585.1
2024-11-02,D1,Holstein Kiel,Heidenheim,A,H,0.3965,0.2993,0.3041,False,1545.0,1660.1
2024-11-02,D1,Wolfsburg,Augsburg,H,D,0.2197,0.2859,0.4944,False,1647.2,1622.1
2024-11-02,E0,Bournemouth,Man City,A,H,0.6389,0.1961,0.165,False,1733.1,2073.8
2024-11-02,E0,Ipswich,Leicester,H,D,0.3209,0.2896,0.3895,False,1580.4,1660.3
2024-11-02,E0,Liverpool,Brighton,H,H,0.108,0.2167,0.6753,True,1964.5,1764.4
2024-11-02,E0,Nottm Forest,West Ham,H,H,0.2547,0.2888,0.4565,True,1711.8,1746.3
2024-11-02,E0,Southampton,Everton,A,H,0.371,0.3179,0.3111,False,1579.8,1709.0
2024-11-02,SP1,Girona,Leganes,H,H,0.1748,0.2479,0.5772,True,1726.1,1566.6
2024-11-02,F1,Paris SG,Lens,H,H,0.0877,0.1593,0.753,True,1909.6,1719.7
2024-11-02,I1,Udinese,Juventus,A,A,0.464,0.2709,0.2651,True,1675.8,1838.7
2024-11-02,D1,Dortmund,RB Leipzig,H,H,0.3218,0.2883,0.3898,True,1841.7,1843.9
2024-11-02,E0,Wolves,Crystal Palace,H,D,0.334,0.2913,0.3746,False,1666.7,1745.0
2024-11-02,F1,Brest,Nice,H,A,0.2733,0.2988,0.4279,False,1721.2,1700.7
2024-11-02,I1,Monza,Milan,A,A,0.4097,0.2964,0.2938,True,1660.8,1810.7
2024-11-02,F1,St Etienne,Strasbourg,A,H,0.4303,0.2934,0.2762,False,1505.0,1646.6
2024-11-03,I1,Napoli,Atalanta,H,A,0.2818,0.291,0.4272,False,1817.0,1871.3
2024-11-03,SP1,Ath Madrid,Las Palmas,H,H,0.1213,0.1907,0.688,True,1798.3,1571.8
2024-11-03,E0,Tottenham,Aston Villa,H,H,0.2563,0.2708,0.4728,True,1825.8,1830.1
2024-11-03,F1,Toulouse,Reims,H,H,0.286,0.2976,0.4164,True,1643.3,1659.9
2024-11-03,I1,Torino,Fiorentina,H,A,0.3426,0.2859,0.3716,False,1731.1,1794.7
2024-11-03,D1,Freiburg,Mainz,H,D,0.2197,0.2936,0.4867,False,1694.6,1678.7
2024-11-03,SP1,Barcelona,Espanol,H,H,0.0387,0.0976,0.8637,True,1928.3,1576.5
2024-11-03,F1,Auxerre,Rennes,A,H,0.3733,0.3059,0.3208,False,1570.9,1700.2
2024-11-03,F1,Le Havre,Montpellier,H,H,0.2884,0.2785,0.4331,True,1535.9,1591.7
2024-11-03,D1,MGladbach,Werder Bremen,H,H,0.283,0.3084,0.4087,True,1652.0,1689.1
2024-11-03,E0,Man United,Chelsea,A,D,0.3996,0.2778,0.3225,False,1777.4,1862.5
2024-11-03,I1,Verona,Roma,A,H,0.4334,0.2733,0.2933,False,1617.2,1772.5
2024-11-03,SP1,Sevilla,Sociedad,H,A,0.273,0.2921,0.4349,False,1668.8,1711.9
2024-11-03,F1,Nantes,Marseille,A,A,0.5065,0.2522,0.2413,True,1562.2,1758.5
2024-11-03,I1,Inter,Venezia,H,H,0.0421,0.0843,0.8736,True,1966.1,1573.6
2024-11-03,SP1,Ath Bilbao,Betis,H,D,0.1935,0.2731,0.5334,False,1762.6,1691.2
2024-11-04,I1,Empoli,Como,H,H,0.2049,0.287,0.5081,True,1652.4,1553.8
2024-11-04,I1,Parma,Genoa,H,A,0.2716,0.2647,0.4637,False,1584.3,1651.2
2024-11-04,I1,Lazio,Cagliari,H,H,0.0983,0.1569,0.7448,True,1815.3,1592.8
2024-11-04,E0,Fulham,Brentford,H,H,0.2492,0.2644,0.4864,True,1742.3,1736.3
2024-11-04,SP1,Celta,Getafe,H,H,0.2512,0.2813,0.4675,True,1630.6,1616.0
2024-11-07,I1,Genoa,Como,H,D,0.205,0.2682,0.5268,False,1651.2,1553.8
2024-11-08,D1,Union Berlin,Freiburg,H,D,0.2935,0.2954,0.4111,False,1674.5,1694.6
2024-11-08,F1,Marseille,Auxerre,H,A,0.1317,0.2253,0.6429,False,1758.5,1570.9
2024-11-08,I1,Lecce,Empoli,H,D,0.3242,0.2883,0.3876,False,1597.6,1652.4
2024-11-08,SP1,Vallecano,Las Palmas,H,A,0.1898,0.2854,0.5248,False,1628.3,1571.8
2024-11-09,SP1,Real Madrid,Osasuna,H,H,0.0927,0.1743,0.733,True,1959.4,1663.2
2024-11-09,I1,Venezia,Parma,H,A,0.2795,0.2961,0.4243,False,1573.6,1584.3
2024-11-09,D1,Bochum,Leverkusen,A,D,0.6136,0.2153,0.1711,False,1553.0,1923.3
2024-11-09,D1,Mainz,Dortmund,A,H,0.4632,0.258,0.2788,False,1678.7,1841.7
2024-11-09,D1,St Pauli,Bayern Munich,A,A,0.666,0.1866,0.1473,True,1585.1,1908.2
2024-11-09,D1,Werder Bremen,Holstein Kiel,H,H,0.1668,0.2462,0.5871,True,1689.1,1545.0
2024-11-09,E0,Brentford,Bournemouth,H,H,0.2462,0.2761,0.4777,True,1736.3,1733.1
2024-11-09,E0,Crystal Palace,Fulham,H,A,0.2569,0.2761,0.467,False,1745.0,1742.3
2024-11-09,E0,West Ham,Everton,H,D,0.2354,0.2711,0.4935,False,1746.3,1709.0
2024-11-09,E0,Wolves,Southampton,H,H,0.2164,0.2682,0.5153,True,1666.7,1579.8
2024-11-09,SP1,Villarreal,Alaves,H,H,0.1664,0.2353,0.5983,True,1742.2,1608.2
2024-11-09,F1,Strasbourg,Monaco,A,A,0.4647,0.2641,0.2712,True,1646.6,1797.9
2024-11-09,I1,Cagliari,Milan,A,D,0.4964,0.2573,0.2463,False,1592.8,1810.7
2024-11-09,D1,RB Leipzig,MGladbach,H,D,0.1121,0.2133,0.6746,False,1843.9,1652.0
2024-11-09,E0,Brighton,Man City,A,H,0.5719,0.2295,0.1985,False,1764.4,2073.8
2024-11-09,F1,Lens,Nantes,H,H,0.1633,0.2285,0.6082,True,1719.7,1562.2
2024-11-09,I1,Juventus,Torino,H,H,0.1589,0.2172,0.6239,True,1838.7,1731.1
2024-11-09,E0,Liverpool,Aston Villa,H,H,0.1287,0.2217,0.6496,True,1964.5,1830.1
2024-11-09,F1,Angers,Paris SG,A,A,0.6931,0.1704,0.1365,True,1497.8,1909.6
2024-11-09,SP1,Leganes,Sevilla,A,H,0.3546,0.3141,0.3312,False,1566.6,1668.8
2024-11-10,I1,Atalanta,Udinese,H,H,0.1055,0.1618,0.7327,True,1871.3,1675.8
2024-11-10,SP1,Betis,Celta,H,D,0.2018,0.2731,0.5251,False,1691.2,1630.6
2024-11-10,E0,Man United,Leicester,H,H,0.1891,0.2414,0.5695,True,1777.4,1660.3
2024-11-10,E0,Nottm Forest,Newcastle,H,A,0.3281,0.2983,0.3736,False,1711.8,1808.8
2024-11-10,E0,Tottenham,Ipswich,H,A,0.1075,0.1478,0.7447,False,1825.8,1580.4
2024-11-10,F1,Nice,Lille,A,D,0.357,0.318,0.325,False,1700.7,1810.2
2024-11-10,I1,Fiorentina,Verona,H,H,0.1252,0.1781,0.6968,True,1794.7,1617.2
2024-11-10,I1,Roma,Bologna,H,A,0.2634,0.3023,0.4343,False,1772.5,1756.1
2024-11-10,D1,Augsburg,Hoffenheim,H,D,0.2941,0.2846,0.4213,False,1622.1,1666.8
2024-11-10,SP1,Mallorca,Ath Madrid,A,A,0.4109,0.3076,0.2815,True,1656.8,1798.3
2024-11-10,F1,Le Havre,Reims,A,A,0.3965,0.2837,0.3198,True,1535.9,1659.9
2024-11-10,F1,Montpellier,Brest,A,H,0.3896,0.2987,0.3116,False,1591.7,1721.2
2024-11-10,F1,Rennes,Toulouse,H,A,0.226,0.2611,0.513,False,1700.2,1643.3
2024-11-10,D1,Stuttgart,Ein Frankfurt,H,A,0.2702,0.2576,0.4722,False,1804.4,1726.9
2024-11-10,E0,Chelsea,Arsenal,H,D,0.3379,0.2734,0.3886,False,1862.5,1969.0
2024-11-10,I1,Monza,Lazio,A,A,0.4436,0.271,0.2854,True,1660.8,1815.3
2024-11-10,SP1,Getafe,Girona,A,A,0.3572,0.3021,0.3407,True,1616.0,1726.1
2024-11-10,SP1,Valladolid,Ath Bilbao,A,D,0.4793,0.2707,0.25,False,1559.5,1762.6
2024-11-10,D1,Heidenheim,Wolfsburg,H,A,0.2493,0.2708,0.4799,False,1660.1,1647.2
2024-11-10,F1,Lyon,St Etienne,H,H,0.1393,0.2415,0.6192,True,1722.5,1505.0
2024-11-10,I1,Inter,Napoli,H,D,0.1802,0.2624,0.5573,False,1966.1,1817.0
2024-11-10,SP1,Sociedad,Barcelona,A,H,0.5953,0.2284,0.1763,False,1711.9,1928.3
2024-11-22,F1,Monaco,Brest,H,H,0.1687,0.2434,0.5878,True,1799.1,1706.3
2024-11-22,D1,Bayern Munich,Augsburg,H,H,0.0571,0.1082,0.8347,True,1912.2,1617.7
2024-11-22,F1,Paris SG,Toulouse,H,H,0.0653,0.1467,0.788,True,1901.8,1664.7
2024-11-22,SP1,Getafe,Valladolid,H,H,0.2027,0.2818,0.5155,True,1598.6,1554.8
2024-11-23,E0,Leicester,Chelsea,A,A,0.538,0.2356,0.2265,True,1644.4,1854.2
2024-11-23,SP1,Valencia,Betis,H,H,0.3192,0.2866,0.3942,True,1617.2,1688.1
2024-11-23,I1,Verona,Inter,A,A,0.6732,0.1842,0.1426,True,1628.0,1971.8
2024-11-23,D1,Dortmund,Freiburg,H,H,0.1437,0.2072,0.6491,True,1828.5,1687.8
2024-11-23,D1,Hoffenheim,RB Leipzig,A,H,0.51,0.2474,0.2427,False,1646.2,1812.1
2024-11-23,D1,Leverkusen,Heidenheim,H,H,0.1071,0.1721,0.7208,True,1896.3,1637.1
2024-11-23,D1,Stuttgart,Bochum,H,H,0.1596,0.1933,0.6472,True,1781.3,1547.7
2024-11-23,D1,Wolfsburg,Union Berlin,H,H,0.2517,0.3196,0.4288,True,1653.1,1664.1
2024-11-23,E0,Arsenal,Nottm Forest,H,H,0.1231,0.2113,0.6657,True,1943.2,1705.0
2024-11-23,E0,Aston Villa,Crystal Palace,H,D,0.2019,0.2517,0.5465,False,1796.7,1721.8
2024-11-23,E0,Bournemouth,Brighton,H,A,0.3213,0.2604,0.4183,False,1731.6,1766.0
2024-11-23,E0,Everton,Brentford,H,D,0.2821,0.2901,0.4278,False,1693.1,1727.7
2024-11-23,E0,Fulham,Wolves,H,A,0.1917,0.2488,0.5595,False,1753.0,1664.4
2024-11-23,SP1,Ath Madrid,Alaves,H,H,0.0956,0.1937,0.7107,True,1815.5,1605.2
2024-11-23,F1,Lens,Marseille,H,A,0.3163,0.257,0.4267,False,1720.2,1744.2
2024-11-23,I1,Milan,Juventus,H,D,0.3184,0.294,0.3876,False,1834.2,1857.9
2024-11-23,D1,Ein Frankfurt,Werder Bremen,H,H,0.1725,0.2443,0.5832,True,1745.1,1674.1
2024-11-23,E0,Man City,Tottenham,H,A,0.1373,0.2173,0.6454,False,2018.3,1803.9
2024-11-23,SP1,Girona,Espanol,H,H,0.1541,0.2257,0.6203,True,1723.7,1570.5
2024-11-23,SP1,Las Palmas,Mallorca,H,A,0.2736,0.3253,0.4011,False,1580.4,1638.8
2024-11-23,F1,St Etienne,Montpellier,H,H,0.3074,0.2659,0.4267,True,1517.2,1597.8
2024-11-23,I1,Parma,Atalanta,A,A,0.6439,0.1989,0.1572,True,1590.5,1902.8
2024-11-23,F1,Reims,Lyon,H,D,0.2951,0.3122,0.3928,False,1664.0,1728.5
2024-11-23,SP1,Celta,Barcelona,A,D,0.651,0.1991,0.1498,False,1635.7,1917.3
